message,Y
rescue hope for borussia dortmund shares in struggling german football club borussia dortmund slipped on monday despite the club agreeing a rescue plan with creditors on friday,1
bank voted 8-1 for no rate change the decision to keep interest rates on hold at 4,1
sa unveils  more for all  budget the south african government has put tax cuts and increased social spending at the centre of its latest budget,1
saudi investor picks up the savoy london s famous savoy hotel has been sold to a group combining saudi billionaire investor prince alwaleed bin talal and a unit of hbos bank,1
parmalat to return to stockmarket parmalat  the italian dairy company which went bust after an accounting scandal  hopes to be back on the italian stock exchange in july,1
turkey turns on the economic charm three years after a gruelling economic crisis  turkey has dressed its economy to impress,1
winn-dixie files for bankruptcy us supermarket group winn-dixie has filed for bankruptcy protection after succumbing to stiff competition in a market dominated by wal-mart,1
no seasonal lift for house market a swathe of figures have provided further evidence of a slowdown in the uk property market,1
warning over us pensions deficit taxpayers may have to bail out the us agency that protects workers  pension funds  leading economists have warned,1
ukraine strikes turkmen gas deal ukraine has agreed to pay 30% more for natural gas supplied by turkmenistan,1
circuit city gets takeover offer circuit city stores  the second-largest electronics retailer in the us  has received a $3,1
yukos accused of lying to court russian oil firm yukos lied to a us court in an attempt to stop the russian government selling off its key production unit  the court has heard,1
brazil approves bankruptcy reform a major reform of brazil s bankruptcy laws has been approved by the country s congress  in a move which it is hoped will cut the cost of borrowing,1
aviation firms eye booming india india s defence minister has opened the country s aero india 2005 air show with an invitation for global aerospace firms to outsource jobs to the nation,1
huge rush for jet airways shares indian airline jet airways  initial public offering was oversubscribed 16,1
christmas sales worst since 1981 uk retail sales fell in december  failing to meet expectations and making it by some counts the worst christmas since 1981,1
weak dollar trims cadbury profits the world s biggest confectionery firm  cadbury schweppes  has reported a modest rise in profits after the weak dollar took a bite out of its results,1
strong demand triggers oil rally crude oil prices surged back above the $47 a barrel mark on thursday after an energy market watchdog raised its forecasts for global demand,1
